film,19.694441790500214
stori,-1.0055388934133198
wai,-1.7823817810056202
thing,2.0753216086163313
-lrb-,-0.49494266850537116
scene,1.1946629736982288
part,2.8430197042153873
director,5.836693956681875
sens,-2.7204693518355354
noir,0.3506171646538955
perform,8.315729593998883
comedi,-2.1603477316189315
actor,3.490599957335587
peopl,-0.13552951285291392
effect,-0.09223524677007744
movi,0.40865847910806063
mani,0.0
dialogu,0.41245891193943124
atmospher,-0.034669017039039816
end,-2.638969199415382
cast,5.000667688313307
effort,3.352391255336362
pictur,3.274370854740387
-rrb-,0.03455672642395838
condit,-1.3046323054769353
act,0.6247884024213536
figur,-1.42353253039022
experi,1.3040982282965843
facial,0.05474452554744526
action,0.13339002775458836
appeal,-0.01388888888888895
actress,1.5722224855436535
affair,0.35585285453780335
action-pack,0.16
accent,-0.75
10-dai,0.0
